userid,motid,fit,prod,enjoy
lfKElqc5zYe5Wszi6T3AS4Lil6A3,15,50,30,90
lfKElqc5zYe5Wszi6T3AS4Lil6A3,27,50,30,70
lfKElqc5zYe5Wszi6T3AS4Lil6A3,28,50,70,90
lfKElqc5zYe5Wszi6T3AS4Lil6A3,7,100,30,90
lfKElqc5zYe5Wszi6T3AS4Lil6A3,1,100,30,90
lfKElqc5zYe5Wszi6T3AS4Lil6A3,17,100,30,90
lfKElqc5zYe5Wszi6T3AS4Lil6A3,22,50,30,70
ljBdqL1mSxQONY7YwcTHIRyBn2s1,15,50,50,50
ljBdqL1mSxQONY7YwcTHIRyBn2s1,10,50,50,50
ljBdqL1mSxQONY7YwcTHIRyBn2s1,33,50,50,50
ljBdqL1mSxQONY7YwcTHIRyBn2s1,7,50,50,50
ljBdqL1mSxQONY7YwcTHIRyBn2s1,1,50,50,50
ljBdqL1mSxQONY7YwcTHIRyBn2s1,22,50,50,50
lkwA0GZHJxgMAYBphuyJH73sZnD2,10,0,70,40
lkwA0GZHJxgMAYBphuyJH73sZnD2,33,0,70,40
lkwA0GZHJxgMAYBphuyJH73sZnD2,7,30,50,50
lkwA0GZHJxgMAYBphuyJH73sZnD2,1,90,50,80
lkwA0GZHJxgMAYBphuyJH73sZnD2,17,60,40,60
ltRnRQNf3WZLSnoDvlnuS1sfnI42,15,50,50,60
ltRnRQNf3WZLSnoDvlnuS1sfnI42,27,50,50,60
ltRnRQNf3WZLSnoDvlnuS1sfnI42,7,50,50,60
ltRnRQNf3WZLSnoDvlnuS1sfnI42,1,50,50,60
ltRnRQNf3WZLSnoDvlnuS1sfnI42,18,50,50,60
ltRnRQNf3WZLSnoDvlnuS1sfnI42,9,50,50,70
ltjPr0CaUoZ170IxPpd53pN9mfA2,9,0,0,100
ltjPr0CaUoZ170IxPpd53pN9mfA2,8,50,0,30
ltjPr0CaUoZ170IxPpd53pN9mfA2,33,0,100,72
ltjPr0CaUoZ170IxPpd53pN9mfA2,22,0,0,100
ltjPr0CaUoZ170IxPpd53pN9mfA2,7,50,50,76
ltjPr0CaUoZ170IxPpd53pN9mfA2,15,0,40,65
ltjPr0CaUoZ170IxPpd53pN9mfA2,1,50,0,83
ltjPr0CaUoZ170IxPpd53pN9mfA2,17,50,0,81
ltjPr0CaUoZ170IxPpd53pN9mfA2,12,0,60,100
lzsWiXgkWgXujuVMKKdn9OqrXf12,33,0,0,100
lzsWiXgkWgXujuVMKKdn9OqrXf12,7,100,0,100
lzsWiXgkWgXujuVMKKdn9OqrXf12,1,100,0,100
lzsWiXgkWgXujuVMKKdn9OqrXf12,9,0,0,100
m57fOz2BywQsVXsYyzNzJ9KFOom1,15,50,50,50
m57fOz2BywQsVXsYyzNzJ9KFOom1,7,80,80,50
m57fOz2BywQsVXsYyzNzJ9KFOom1,22,20,80,50
mD5oosJ9JhPzOQNcDzvgh2im6AK2,15,50,50,50
mD5oosJ9JhPzOQNcDzvgh2im6AK2,33,50,50,50
mD5oosJ9JhPzOQNcDzvgh2im6AK2,7,50,50,50
mD5oosJ9JhPzOQNcDzvgh2im6AK2,17,50,50,50
mD5oosJ9JhPzOQNcDzvgh2im6AK2,9,30,50,50
mGFHL6c7piUXMaeOH53h5PujDe13,15,50,20,0
mGFHL6c7piUXMaeOH53h5PujDe13,27,90,30,10
mGFHL6c7piUXMaeOH53h5PujDe13,28,50,30,0
mNxMKX7HAfNYa9wBbp0Bmr114tv1,0,0,0,0
mNxMKX7HAfNYa9wBbp0Bmr114tv1,0,0,0,0
mNxMKX7HAfNYa9wBbp0Bmr114tv1,0,0,0,0
mbFR4RfTabTN1SSK5AtH9MVTNpO2,15,0,10,60
mbFR4RfTabTN1SSK5AtH9MVTNpO2,33,20,40,50
mbFR4RfTabTN1SSK5AtH9MVTNpO2,7,60,10,70
mbFR4RfTabTN1SSK5AtH9MVTNpO2,1,100,0,100
mbFR4RfTabTN1SSK5AtH9MVTNpO2,9,30,10,90
mbFR4RfTabTN1SSK5AtH9MVTNpO2,25,30,10,90
mbuXA694BYZySGx86TciEVxJreg2,11,50,50,30
mbuXA694BYZySGx86TciEVxJreg2,15,50,50,40
mbuXA694BYZySGx86TciEVxJreg2,33,50,50,30
mbuXA694BYZySGx86TciEVxJreg2,28,50,50,80
mbuXA694BYZySGx86TciEVxJreg2,7,50,50,70
mbuXA694BYZySGx86TciEVxJreg2,22,50,50,50
mbuXA694BYZySGx86TciEVxJreg2,23,50,50,50
mkzibXyusZWqbeWr4qtSuZjKyns2,7,20,60,50
mkzibXyusZWqbeWr4qtSuZjKyns2,9,0,30,60
mkzibXyusZWqbeWr4qtSuZjKyns2,22,0,70,70
mkzibXyusZWqbeWr4qtSuZjKyns2,21,0,20,30
ml6wJ53cHZR1Veryd7Q1lcJS0Rq1,15,0,20,20
ml6wJ53cHZR1Veryd7Q1lcJS0Rq1,27,0,70,80
ml6wJ53cHZR1Veryd7Q1lcJS0Rq1,33,0,80,80
ml6wJ53cHZR1Veryd7Q1lcJS0Rq1,7,100,0,100
ml6wJ53cHZR1Veryd7Q1lcJS0Rq1,1,100,0,100
ml6wJ53cHZR1Veryd7Q1lcJS0Rq1,9,100,0,100
ml6wJ53cHZR1Veryd7Q1lcJS0Rq1,22,0,10,50
mnjK1vmGbXbnlrkvI6K3FDnMFqn1,15,0,50,60
mnjK1vmGbXbnlrkvI6K3FDnMFqn1,27,0,30,70
mnjK1vmGbXbnlrkvI6K3FDnMFqn1,33,0,70,70
mnjK1vmGbXbnlrkvI6K3FDnMFqn1,28,0,100,90
mnjK1vmGbXbnlrkvI6K3FDnMFqn1,7,100,70,80
mnjK1vmGbXbnlrkvI6K3FDnMFqn1,22,0,40,100
mnkbhUbRfrWGsKeDGbUlOePs2V72,11,100,50,100
mnkbhUbRfrWGsKeDGbUlOePs2V72,15,100,50,100
mnkbhUbRfrWGsKeDGbUlOePs2V72,28,50,50,50
mnkbhUbRfrWGsKeDGbUlOePs2V72,7,100,100,100
n8AyNz8w5eP02536LXkr1hG6JX02,11,0,50,50
n8AyNz8w5eP02536LXkr1hG6JX02,15,0,50,50
n8AyNz8w5eP02536LXkr1hG6JX02,27,0,50,50
n8AyNz8w5eP02536LXkr1hG6JX02,10,0,50,50
n8AyNz8w5eP02536LXkr1hG6JX02,33,0,50,50
n8AyNz8w5eP02536LXkr1hG6JX02,7,100,10,100
n8AyNz8w5eP02536LXkr1hG6JX02,1,100,0,100
n8AyNz8w5eP02536LXkr1hG6JX02,9,0,0,0
n8AyNz8w5eP02536LXkr1hG6JX02,22,0,0,0
n8AyNz8w5eP02536LXkr1hG6JX02,23,0,10,0
nCGzoyV6qzPTkBuEQW6GwfgnUim2,11,80,50,100
nCGzoyV6qzPTkBuEQW6GwfgnUim2,15,80,50,100
nCGzoyV6qzPTkBuEQW6GwfgnUim2,27,80,50,100
nCGzoyV6qzPTkBuEQW6GwfgnUim2,33,80,50,100
nCGzoyV6qzPTkBuEQW6GwfgnUim2,7,100,50,50
nCGzoyV6qzPTkBuEQW6GwfgnUim2,17,100,50,100
nCGzoyV6qzPTkBuEQW6GwfgnUim2,9,100,50,100
nCGzoyV6qzPTkBuEQW6GwfgnUim2,22,100,50,100
nCxAArlHVqgIL9TgXGyO2xM0pnn2,15,20,50,0
nCxAArlHVqgIL9TgXGyO2xM0pnn2,27,10,0,0
nCxAArlHVqgIL9TgXGyO2xM0pnn2,28,0,80,80
nCxAArlHVqgIL9TgXGyO2xM0pnn2,7,80,70,100
nCxAArlHVqgIL9TgXGyO2xM0pnn2,1,100,100,100
nCxAArlHVqgIL9TgXGyO2xM0pnn2,17,90,100,100
nCxAArlHVqgIL9TgXGyO2xM0pnn2,9,0,80,100
nCxAArlHVqgIL9TgXGyO2xM0pnn2,22,0,60,90
nYs6Uwqh1PTrLdP305oJHUCmCGr2,12,0,90,100
nYs6Uwqh1PTrLdP305oJHUCmCGr2,11,0,90,100
nYs6Uwqh1PTrLdP305oJHUCmCGr2,15,0,100,100
nYs6Uwqh1PTrLdP305oJHUCmCGr2,27,0,80,100
nYs6Uwqh1PTrLdP305oJHUCmCGr2,10,0,80,100
nYs6Uwqh1PTrLdP305oJHUCmCGr2,33,0,70,100
nYs6Uwqh1PTrLdP305oJHUCmCGr2,28,0,80,100
nYs6Uwqh1PTrLdP305oJHUCmCGr2,14,0,50,100
nYs6Uwqh1PTrLdP305oJHUCmCGr2,7,100,40,70
nYs6Uwqh1PTrLdP305oJHUCmCGr2,8,100,0,10
nYs6Uwqh1PTrLdP305oJHUCmCGr2,1,100,0,80
nYs6Uwqh1PTrLdP305oJHUCmCGr2,9,0,0,80
nYs6Uwqh1PTrLdP305oJHUCmCGr2,22,0,70,100
nYs6Uwqh1PTrLdP305oJHUCmCGr2,23,0,30,30
nvX70YvURCURO9vJOJir2DiLwVH3,15,50,20,20
nvX70YvURCURO9vJOJir2DiLwVH3,33,60,30,20
nvX70YvURCURO9vJOJir2DiLwVH3,7,20,30,20
nvX70YvURCURO9vJOJir2DiLwVH3,1,100,30,80
nvX70YvURCURO9vJOJir2DiLwVH3,9,10,80,20
nvX70YvURCURO9vJOJir2DiLwVH3,22,50,90,30
nvlFFN808ffS77TxAZOEFW37zmI2,0,0,0,0
nvlFFN808ffS77TxAZOEFW37zmI2,0,0,0,0
nvlFFN808ffS77TxAZOEFW37zmI2,0,0,0,0
nvlFFN808ffS77TxAZOEFW37zmI2,0,0,0,0
nvlFFN808ffS77TxAZOEFW37zmI2,0,0,0,0
o2QKWqBJ5jNqHyNc9SR0rwZtExs2,11,70,70,80
o2QKWqBJ5jNqHyNc9SR0rwZtExs2,15,70,70,70
o2QKWqBJ5jNqHyNc9SR0rwZtExs2,14,20,50,90
o2QKWqBJ5jNqHyNc9SR0rwZtExs2,7,100,70,90
o2QKWqBJ5jNqHyNc9SR0rwZtExs2,9,20,30,60
o2QKWqBJ5jNqHyNc9SR0rwZtExs2,22,20,70,80
oETEBzF5DicWzG7X2hFVbI4d6wk1,7,70,50,50
oETEBzF5DicWzG7X2hFVbI4d6wk1,1,70,50,50
oETEBzF5DicWzG7X2hFVbI4d6wk1,9,30,50,80
oETEBzF5DicWzG7X2hFVbI4d6wk1,22,30,50,60
oETEBzF5DicWzG7X2hFVbI4d6wk1,20,70,50,100
oMcxmCSEDNUHpCCRrcS3CTDBMmz1,15,0,40,20
oMcxmCSEDNUHpCCRrcS3CTDBMmz1,7,50,81,40
oMcxmCSEDNUHpCCRrcS3CTDBMmz1,24,0,31,71
oMcxmCSEDNUHpCCRrcS3CTDBMmz1,9,0,20,100
oMcxmCSEDNUHpCCRrcS3CTDBMmz1,22,0,70,100
oVlNBPtnOZWIIzMCAqReq7zcjdh1,30,-1,-1,-1
oVlNBPtnOZWIIzMCAqReq7zcjdh1,24,-1,-1,-1
oVlNBPtnOZWIIzMCAqReq7zcjdh1,7,-1,-1,-1
oVlNBPtnOZWIIzMCAqReq7zcjdh1,9,-1,-1,-1
oVlNBPtnOZWIIzMCAqReq7zcjdh1,27,-1,-1,-1
oVlNBPtnOZWIIzMCAqReq7zcjdh1,8,-1,-1,-1
oVlNBPtnOZWIIzMCAqReq7zcjdh1,15,-1,-1,-1
oVlNBPtnOZWIIzMCAqReq7zcjdh1,22,-1,-1,-1
oW02BPzIHfZ8Xq04AP0fGVQyXTp1,33,50,50,50
oW02BPzIHfZ8Xq04AP0fGVQyXTp1,7,50,50,100
oW02BPzIHfZ8Xq04AP0fGVQyXTp1,8,50,50,100
oW02BPzIHfZ8Xq04AP0fGVQyXTp1,1,50,50,100
oW02BPzIHfZ8Xq04AP0fGVQyXTp1,9,50,50,100
onSAlGy2PHZNPIvl88CrXljvI7b2,22,0,50,70
onSAlGy2PHZNPIvl88CrXljvI7b2,28,0,50,30
onSAlGy2PHZNPIvl88CrXljvI7b2,1,50,50,70
onSAlGy2PHZNPIvl88CrXljvI7b2,9,0,50,80
onSAlGy2PHZNPIvl88CrXljvI7b2,33,0,50,15
onSAlGy2PHZNPIvl88CrXljvI7b2,7,50,50,70
onSAlGy2PHZNPIvl88CrXljvI7b2,15,0,50,15
oqncmV45NuMQIkvAYX2Z263xHDD3,12,0,100,100
oqncmV45NuMQIkvAYX2Z263xHDD3,11,20,80,10
oqncmV45NuMQIkvAYX2Z263xHDD3,15,0,70,100
oqncmV45NuMQIkvAYX2Z263xHDD3,27,10,90,50
oqncmV45NuMQIkvAYX2Z263xHDD3,33,30,100,80
oqncmV45NuMQIkvAYX2Z263xHDD3,28,0,70,100
oqncmV45NuMQIkvAYX2Z263xHDD3,7,100,60,100
oqncmV45NuMQIkvAYX2Z263xHDD3,1,100,70,100
oqncmV45NuMQIkvAYX2Z263xHDD3,17,100,70,100
oqncmV45NuMQIkvAYX2Z263xHDD3,9,100,0,100
oqncmV45NuMQIkvAYX2Z263xHDD3,22,0,0,100
owSxQGUptaP1zPEIwKvgoOD1Eo83,15,0,50,60
owSxQGUptaP1zPEIwKvgoOD1Eo83,33,0,0,90
owSxQGUptaP1zPEIwKvgoOD1Eo83,7,50,50,60
owSxQGUptaP1zPEIwKvgoOD1Eo83,8,80,0,40
owSxQGUptaP1zPEIwKvgoOD1Eo83,1,90,30,90
owSxQGUptaP1zPEIwKvgoOD1Eo83,17,70,0,50
oweat4RZpCYORsZmSSCqWyOuUA23,15,0,25,0
oweat4RZpCYORsZmSSCqWyOuUA23,17,50,82,100
oweat4RZpCYORsZmSSCqWyOuUA23,9,0,58,100
oweat4RZpCYORsZmSSCqWyOuUA23,1,50,76,100
oweat4RZpCYORsZmSSCqWyOuUA23,25,0,95,100
oweat4RZpCYORsZmSSCqWyOuUA23,7,50,93,81
oweat4RZpCYORsZmSSCqWyOuUA23,33,0,100,100
oweat4RZpCYORsZmSSCqWyOuUA23,36,0,88,100
oybJMqPLobWrWWJ47HTq6ZOY5Uc2,15,0,50,70
oybJMqPLobWrWWJ47HTq6ZOY5Uc2,27,0,70,80
oybJMqPLobWrWWJ47HTq6ZOY5Uc2,33,0,70,80
oybJMqPLobWrWWJ47HTq6ZOY5Uc2,7,100,20,70
oybJMqPLobWrWWJ47HTq6ZOY5Uc2,9,0,20,100
oybJMqPLobWrWWJ47HTq6ZOY5Uc2,22,0,20,90
pCB7VCvf08MRFIZmQqiU7eZpfZf2,10,0,70,50
pCB7VCvf08MRFIZmQqiU7eZpfZf2,27,0,10,100
pD9N1mb8H6OtuqEATvOigM10k2p1,15,50,50,50
pD9N1mb8H6OtuqEATvOigM10k2p1,33,50,50,50
pD9N1mb8H6OtuqEATvOigM10k2p1,7,100,50,50
pD9N1mb8H6OtuqEATvOigM10k2p1,8,100,50,50
pD9N1mb8H6OtuqEATvOigM10k2p1,9,50,50,50
pD9N1mb8H6OtuqEATvOigM10k2p1,22,50,50,50
pD9N1mb8H6OtuqEATvOigM10k2p1,23,50,50,50
pKGhRs0mGJgJuATlf6mIKxgkhfK2,11,50,30,70
pKGhRs0mGJgJuATlf6mIKxgkhfK2,15,50,30,50
pKGhRs0mGJgJuATlf6mIKxgkhfK2,33,50,100,100
pKGhRs0mGJgJuATlf6mIKxgkhfK2,22,50,0,30
pKGhRs0mGJgJuATlf6mIKxgkhfK2,25,50,0,60
pLiFf0qetQb5rxn6eGW5cS8BVbg2,11,0,10,30
pLiFf0qetQb5rxn6eGW5cS8BVbg2,15,0,20,40
pLiFf0qetQb5rxn6eGW5cS8BVbg2,33,0,50,50
pLiFf0qetQb5rxn6eGW5cS8BVbg2,7,70,10,80
pLiFf0qetQb5rxn6eGW5cS8BVbg2,9,0,0,80
pLiFf0qetQb5rxn6eGW5cS8BVbg2,22,0,10,70
pP3FWNNIQUMr6deg0Crr4K0QB0Q2,1,50,50,50
pP3FWNNIQUMr6deg0Crr4K0QB0Q2,22,0,50,50
pP3FWNNIQUMr6deg0Crr4K0QB0Q2,27,0,50,50
pP3FWNNIQUMr6deg0Crr4K0QB0Q2,9,0,50,50
pP3FWNNIQUMr6deg0Crr4K0QB0Q2,17,50,50,50
pP3FWNNIQUMr6deg0Crr4K0QB0Q2,10,-1,-1,-1
pP3FWNNIQUMr6deg0Crr4K0QB0Q2,33,0,50,50
pP3FWNNIQUMr6deg0Crr4K0QB0Q2,24,0,50,50
pP3FWNNIQUMr6deg0Crr4K0QB0Q2,7,50,50,50
pP3FWNNIQUMr6deg0Crr4K0QB0Q2,15,0,50,50
pP3FWNNIQUMr6deg0Crr4K0QB0Q2,8,50,50,50
pRPAYm5TSmN8I0mUc0LuJdR1zCK2,15,20,30,50
pRPAYm5TSmN8I0mUc0LuJdR1zCK2,33,20,70,60
pRPAYm5TSmN8I0mUc0LuJdR1zCK2,7,90,10,80
pRPAYm5TSmN8I0mUc0LuJdR1zCK2,1,90,10,80
pRPAYm5TSmN8I0mUc0LuJdR1zCK2,9,30,-1,60
pRPAYm5TSmN8I0mUc0LuJdR1zCK2,7,50,-1,30
pRYUyVUtCgXxrnLU9uWTZn5DrZI3,15,20,60,30
pRYUyVUtCgXxrnLU9uWTZn5DrZI3,27,20,60,30
pRYUyVUtCgXxrnLU9uWTZn5DrZI3,10,30,70,60
pRYUyVUtCgXxrnLU9uWTZn5DrZI3,33,30,70,80
pRYUyVUtCgXxrnLU9uWTZn5DrZI3,14,10,10,10
pRYUyVUtCgXxrnLU9uWTZn5DrZI3,7,80,20,30
pRYUyVUtCgXxrnLU9uWTZn5DrZI3,1,80,10,70
pRYUyVUtCgXxrnLU9uWTZn5DrZI3,17,80,10,70
pRYUyVUtCgXxrnLU9uWTZn5DrZI3,9,30,10,50
pRYUyVUtCgXxrnLU9uWTZn5DrZI3,22,30,10,50
pdy9Eknib0ZULfkBTTnkfk0Mw5H3,15,30,50,50
pdy9Eknib0ZULfkBTTnkfk0Mw5H3,33,30,70,50
pdy9Eknib0ZULfkBTTnkfk0Mw5H3,28,30,100,70
pdy9Eknib0ZULfkBTTnkfk0Mw5H3,7,70,50,70
pdy9Eknib0ZULfkBTTnkfk0Mw5H3,8,80,40,50
pdy9Eknib0ZULfkBTTnkfk0Mw5H3,1,100,60,100
pdy9Eknib0ZULfkBTTnkfk0Mw5H3,22,20,70,60
pi4MlEVXmjbQLl5M6bsJVtTNxjG2,15,30,60,30
pi4MlEVXmjbQLl5M6bsJVtTNxjG2,27,30,60,30
pi4MlEVXmjbQLl5M6bsJVtTNxjG2,33,30,60,30
pi4MlEVXmjbQLl5M6bsJVtTNxjG2,28,30,70,70
pi4MlEVXmjbQLl5M6bsJVtTNxjG2,7,80,60,80
pi4MlEVXmjbQLl5M6bsJVtTNxjG2,8,100,40,90
pi4MlEVXmjbQLl5M6bsJVtTNxjG2,1,90,10,80
pi4MlEVXmjbQLl5M6bsJVtTNxjG2,31,80,10,80
pi4MlEVXmjbQLl5M6bsJVtTNxjG2,9,10,10,80
pi4MlEVXmjbQLl5M6bsJVtTNxjG2,22,40,70,70
pi4MlEVXmjbQLl5M6bsJVtTNxjG2,23,40,0,60
piC6UqbImTPzkIiBOpsVsGYceW63,15,0,0,0
piC6UqbImTPzkIiBOpsVsGYceW63,28,0,0,0
piC6UqbImTPzkIiBOpsVsGYceW63,7,60,100,100
piC6UqbImTPzkIiBOpsVsGYceW63,8,100,100,100
piC6UqbImTPzkIiBOpsVsGYceW63,9,0,60,100
pnQ2oW1TktacgC26ydbMisjP3al2,15,70,0,10
pnQ2oW1TktacgC26ydbMisjP3al2,33,60,30,80
pnQ2oW1TktacgC26ydbMisjP3al2,22,0,0,100
psN3fF4GzOfICgTCcdsc18eOICA2,28,0,70,70
psN3fF4GzOfICgTCcdsc18eOICA2,1,100,0,100
psN3fF4GzOfICgTCcdsc18eOICA2,17,100,0,100
psN3fF4GzOfICgTCcdsc18eOICA2,9,0,10,100
pstIyWjF5iOisHe0RX326jMq0YB2,14,20,40,80
pstIyWjF5iOisHe0RX326jMq0YB2,7,80,90,80
pstIyWjF5iOisHe0RX326jMq0YB2,17,70,50,70
pstIyWjF5iOisHe0RX326jMq0YB2,9,10,20,90
pstIyWjF5iOisHe0RX326jMq0YB2,22,0,20,80
q1xZQniZ2mQyWF9VnB40nD6xe9t2,15,20,10,40
q1xZQniZ2mQyWF9VnB40nD6xe9t2,33,20,70,70
q1xZQniZ2mQyWF9VnB40nD6xe9t2,7,100,20,70
q1xZQniZ2mQyWF9VnB40nD6xe9t2,1,100,10,80
q1xZQniZ2mQyWF9VnB40nD6xe9t2,9,0,0,100
q1xZQniZ2mQyWF9VnB40nD6xe9t2,22,0,20,70
q3J2TcBgTjbZSdYmmZDdJXBOlKG3,15,30,30,10
q3J2TcBgTjbZSdYmmZDdJXBOlKG3,27,20,30,10
q3J2TcBgTjbZSdYmmZDdJXBOlKG3,10,20,20,20
q3J2TcBgTjbZSdYmmZDdJXBOlKG3,7,80,70,80
q3J2TcBgTjbZSdYmmZDdJXBOlKG3,1,100,80,100
q3J2TcBgTjbZSdYmmZDdJXBOlKG3,9,20,70,90
q3J2TcBgTjbZSdYmmZDdJXBOlKG3,22,0,60,30
q7sGo3odgeTtPJ7I3DT0hHGXbMW2,15,0,85,64
q7sGo3odgeTtPJ7I3DT0hHGXbMW2,7,50,35,88
q7sGo3odgeTtPJ7I3DT0hHGXbMW2,22,0,58,44
q7sGo3odgeTtPJ7I3DT0hHGXbMW2,17,50,33,67
qAw9j4hS49gshPkat79q3xvktfb2,15,0,0,50
qAw9j4hS49gshPkat79q3xvktfb2,33,0,50,50
qAw9j4hS49gshPkat79q3xvktfb2,7,50,50,50
qAw9j4hS49gshPkat79q3xvktfb2,1,50,50,50
qAw9j4hS49gshPkat79q3xvktfb2,18,0,50,50
qAw9j4hS49gshPkat79q3xvktfb2,9,0,50,50
qAw9j4hS49gshPkat79q3xvktfb2,22,0,0,50
qChevgUJoagCrEGJKFPCOQt5i0y2,9,0,30,100
qIqEydEiSfOytiMCJYFXFi71hQo2,36,-1,-1,-1
qIqEydEiSfOytiMCJYFXFi71hQo2,28,-1,-1,-1
qIqEydEiSfOytiMCJYFXFi71hQo2,7,-1,-1,-1
qIqEydEiSfOytiMCJYFXFi71hQo2,33,-1,-1,-1
qIqEydEiSfOytiMCJYFXFi71hQo2,27,-1,-1,-1
qIqEydEiSfOytiMCJYFXFi71hQo2,22,-1,-1,-1
qIqEydEiSfOytiMCJYFXFi71hQo2,18,-1,-1,-1
qIqEydEiSfOytiMCJYFXFi71hQo2,15,-1,-1,-1
qLFqwUrU9CdqibtwfNv3mneYxoL2,15,20,20,40
qLFqwUrU9CdqibtwfNv3mneYxoL2,27,30,40,40
qLFqwUrU9CdqibtwfNv3mneYxoL2,33,30,70,50
qLFqwUrU9CdqibtwfNv3mneYxoL2,7,80,20,40
qLFqwUrU9CdqibtwfNv3mneYxoL2,1,60,10,50
qLFqwUrU9CdqibtwfNv3mneYxoL2,17,70,10,70
qLFqwUrU9CdqibtwfNv3mneYxoL2,9,20,0,80
qLFqwUrU9CdqibtwfNv3mneYxoL2,22,20,40,70
qMMkSRLfbrPxV6muhG0zDl2PdJw2,15,0,10,60
qMMkSRLfbrPxV6muhG0zDl2PdJw2,27,0,40,80
qMMkSRLfbrPxV6muhG0zDl2PdJw2,33,0,20,70
qMMkSRLfbrPxV6muhG0zDl2PdJw2,7,100,0,80
qMMkSRLfbrPxV6muhG0zDl2PdJw2,8,100,0,20
qMMkSRLfbrPxV6muhG0zDl2PdJw2,1,100,0,80
qMMkSRLfbrPxV6muhG0zDl2PdJw2,17,70,0,70
qMMkSRLfbrPxV6muhG0zDl2PdJw2,9,0,0,70
qMMkSRLfbrPxV6muhG0zDl2PdJw2,22,0,40,80
qN9j4ya0iPfC1FzD0d4WshQZZyv1,15,20,40,50
qN9j4ya0iPfC1FzD0d4WshQZZyv1,33,20,40,50
qN9j4ya0iPfC1FzD0d4WshQZZyv1,28,20,70,50
qN9j4ya0iPfC1FzD0d4WshQZZyv1,7,100,80,70
qN9j4ya0iPfC1FzD0d4WshQZZyv1,22,20,50,70
qYQYt9DOR1WNCrblYwxiqx9D6gz2,15,0,50,20
qYQYt9DOR1WNCrblYwxiqx9D6gz2,10,0,50,20
qYQYt9DOR1WNCrblYwxiqx9D6gz2,33,0,50,10
qYQYt9DOR1WNCrblYwxiqx9D6gz2,7,80,50,30
qYQYt9DOR1WNCrblYwxiqx9D6gz2,9,10,50,90
qftzdXHEJTOvvrog8uxIWrr0Ch63,15,30,80,30
qftzdXHEJTOvvrog8uxIWrr0Ch63,10,30,40,30
qftzdXHEJTOvvrog8uxIWrr0Ch63,7,100,70,80
qftzdXHEJTOvvrog8uxIWrr0Ch63,1,100,30,60
qftzdXHEJTOvvrog8uxIWrr0Ch63,9,80,100,100
qsLz3OnOjtSZYrS38oOcCQOwLBE2,15,50,50,30
qsLz3OnOjtSZYrS38oOcCQOwLBE2,33,50,80,70
qsLz3OnOjtSZYrS38oOcCQOwLBE2,7,70,70,100
qsLz3OnOjtSZYrS38oOcCQOwLBE2,1,100,0,100
qsLz3OnOjtSZYrS38oOcCQOwLBE2,22,20,50,50
qyy34PaQzbVvvBlFr93wwmdrkwY2,15,0,40,30
qyy34PaQzbVvvBlFr93wwmdrkwY2,7,100,100,80
qyy34PaQzbVvvBlFr93wwmdrkwY2,8,100,50,70
qyy34PaQzbVvvBlFr93wwmdrkwY2,1,100,40,90
qyy34PaQzbVvvBlFr93wwmdrkwY2,17,100,70,90
qyy34PaQzbVvvBlFr93wwmdrkwY2,9,0,20,100
qyy34PaQzbVvvBlFr93wwmdrkwY2,22,0,90,80
qyy34PaQzbVvvBlFr93wwmdrkwY2,23,10,70,50
r1NU1NtyjWai3lUT4NZR5soHIgt1,11,70,90,80
r1NU1NtyjWai3lUT4NZR5soHIgt1,15,80,90,80
r1NU1NtyjWai3lUT4NZR5soHIgt1,27,90,90,90
r1NU1NtyjWai3lUT4NZR5soHIgt1,7,80,100,90
r7qkvR3LVQd8GzBCGOSY0mYjCLR2,8,50,50,65
r7qkvR3LVQd8GzBCGOSY0mYjCLR2,9,0,80,100
r7qkvR3LVQd8GzBCGOSY0mYjCLR2,15,0,30,30
r7qkvR3LVQd8GzBCGOSY0mYjCLR2,33,0,30,30
r7qkvR3LVQd8GzBCGOSY0mYjCLR2,1,50,20,30
r7qkvR3LVQd8GzBCGOSY0mYjCLR2,24,0,20,35
r7qkvR3LVQd8GzBCGOSY0mYjCLR2,7,50,40,40
r7qkvR3LVQd8GzBCGOSY0mYjCLR2,17,50,50,30
rCLzd0XJHyZVJIsUCDCKMWZcLJU2,15,0,20,50
rCLzd0XJHyZVJIsUCDCKMWZcLJU2,27,0,20,70
rCLzd0XJHyZVJIsUCDCKMWZcLJU2,33,0,20,50
rCLzd0XJHyZVJIsUCDCKMWZcLJU2,14,50,0,50
rCLzd0XJHyZVJIsUCDCKMWZcLJU2,7,100,10,70
rCLzd0XJHyZVJIsUCDCKMWZcLJU2,17,100,0,80
rCLzd0XJHyZVJIsUCDCKMWZcLJU2,9,0,0,100
rCLzd0XJHyZVJIsUCDCKMWZcLJU2,22,0,10,100
rKomSjnME2cr5j2F4vTYWdEqhHd2,15,0,60,0
rKomSjnME2cr5j2F4vTYWdEqhHd2,27,0,60,20
rKomSjnME2cr5j2F4vTYWdEqhHd2,33,0,70,80
rKomSjnME2cr5j2F4vTYWdEqhHd2,7,70,60,80
rKomSjnME2cr5j2F4vTYWdEqhHd2,8,100,50,80
rKomSjnME2cr5j2F4vTYWdEqhHd2,1,100,50,100
rKomSjnME2cr5j2F4vTYWdEqhHd2,9,0,50,80
rKomSjnME2cr5j2F4vTYWdEqhHd2,22,0,50,80
rMCOSg3AOwWqka2msW4tEjlxRhT2,0,0,0,0
rMCOSg3AOwWqka2msW4tEjlxRhT2,0,0,0,0
